"Fact_ID","Location_ID","Indicator_ID","Source_ID","Year_ID","Obs_Value","ISOCode","CountryAndAreaName","RegionName","DevlopmentStage","Indicator_Type","Data_Year","Source_Type","Source_Desc"
"1585","43","16","3","10","3.07021069526672","CRI","Costa Rica","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1586","46","16","3","10","0.0","CUB","Cuba","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1587","44","16","3","10","50.2333602905273","CIV","Côte d'Ivoire","SSA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1588","50","16","3","10","6.8600001335144","COD","Democratic Republic of the Congo","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1589","51","16","3","10","0.0","DNK","Denmark","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1590","52","16","3","10","8.20059013366699","DJI","Djibouti","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1591","53","16","3","10","0.0","DMA","Dominica","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1592","55","16","3","10","18.5666675567627","ECU","Ecuador","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1593","56","16","3","10","0.0","EGY","Egypt","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1594","57","16","3","10","7.43952989578247","SLV","El Salvador","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1595","58","16","3","10","20.9069957733154","GNQ","Equatorial Guinea","SSA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1596","59","16","3","10","45.644962310791","ERI","Eritrea","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1597","60","16","3","10","0.0","EST","Estonia","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1598","61","16","3","10","0.0","SWZ","Eswatini","SSA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1599","62","16","3","10","39.4292297363281","ETH","Ethiopia","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1600","63","16","3","10","9.89999961853027","FJI","Fiji","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1601","64","16","3","10","0.0","FIN","Finland","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1602","65","16","3","10","0.0","FRA","France","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1603","67","16","3","10","0.0","GMB","Gambia","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1604","69","16","3","10","0.0","DEU","Germany","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1605","70","16","3","10","22.5458641052246","GHA","Ghana","SSA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1606","74","16","3","10","18.0590934753418","GIN","Guinea","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1607","75","16","3","10","47.226619720459","GNB","Guinea-Bissau","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1608","80","16","3","10","0.0","HUN","Hungary","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1609","82","16","3","10","16.4997138977051","IND","India","SA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1610","83","16","3","10","13.1226940155029","IDN","Indonesia","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1611","85","16","3","10","14.447868347168","IRQ","Iraq","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1612","87","16","3","10","0.0","ISR","Israel","MENA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1613","88","16","3","10","0.0","ITA","Italy","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1614","91","16","3","10","0.393914699554443","JOR","Jordan","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1615","93","16","3","10","0.300000011920929","KEN","Kenya","SSA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1616","95","16","3","10","0.0","KWT","Kuwait","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1617","97","16","3","10","22.1236381530762","LAO","Lao People's Democratic Republic","EAP","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1618","98","16","3","10","0.0","LVA","Latvia","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1619","99","16","3","10","0.800000011920929","LBN","Lebanon","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1620","100","16","3","10","3.90000009536743","LSO","Lesotho","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1621","101","16","3","10","32.9616394042969","LBR","Liberia","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1622","102","16","3","10","0.0","LBY","Libya","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1623","106","16","3","10","28.0136833190918","MDG","Madagascar","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1624","107","16","3","10","16.317928314209","MWI","Malawi","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1625","108","16","3","10","0.0","MYS","Malaysia","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1626","110","16","3","10","19.1000003814697","MLI","Mali","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1627","113","16","3","10","60.4332580566406","MRT","Mauritania","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1628","114","16","3","10","0.0","MUS","Mauritius","SSA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1629","115","16","3","10","6.2492995262146","MEX","Mexico","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1630","117","16","3","10","0.0","MCO","Monaco","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1631","118","16","3","10","15.6499996185303","MNG","Mongolia","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1632","120","16","3","10","0.0","MSR","Montserrat","LAC","Not Classified","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1633","121","16","3","10","4.86535835266113","MAR","Morocco","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1634","126","16","3","10","17.0799999237061","NPL","Nepal","SA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1635","127","16","3","10","0.0","NLD","Netherlands","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1636","129","16","3","10","28.6524543762207","NIC","Nicaragua","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1637","130","16","3","10","64.6625823974609","NER","Niger","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1638","131","16","3","10","39.6739463806152","NGA","Nigeria","SSA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1639","132","16","3","10","0.0","NIU","Niue","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1640","134","16","3","10","0.0","NOR","Norway","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1641","135","16","3","10","0.0","OMN","Oman","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1642","136","16","3","10","24.3757724761963","PAK","Pakistan","SA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1643","139","16","3","10","41.615119934082","PNG","Papua New Guinea","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1644","141","16","3","10","2.22654962539673","PER","Peru","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1645","142","16","3","10","7.83197927474976","PHL","Philippines","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1646","143","16","3","10","0.0","POL","Poland","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1647","144","16","3","10","0.0","PRT","Portugal","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1648","145","16","3","10","0.0","QAT","Qatar","MENA","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1649","146","16","3","10","0.0","KOR","Republic of Korea","EAP","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1650","147","16","3","10","0.0","MDA","Republic of Moldova","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1651","149","16","3","10","1.78666663169861","RUS","Russian Federation","ECA","More Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1652","150","16","3","10","15.539439201355","RWA","Rwanda","SSA","Least Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
"1653","152","16","3","10","0.0","LCA","Saint Lucia","LAC","Less Developed","WASH - Schools with no sanitation service","2019","WHO/UNICEF Joint Monitoring Programme","WHO/UNICEF Joint Monitoring Programme"
